Student ID,Subject,Previous Score,Time Left,Subject Importance,Preferred Learning Style
22.0,Theory of Computation,61.0,28.0,5.0,Lectures-Visual
22.0,Software Engineering,66.0,47.0,5.0,Practice-Lectures
23.0,Operating Systems,70.0,28.0,4.0,Reading-Practice
23.0,Computer Architecture and Organization,72.0,20.0,5.0,Visual-Practice
23.0,Discrete Mathematics,60.0,29.0,5.0,Lectures-Practical
23.0,Theory of Computation,72.0,39.0,4.0,Practical
23.0,Theory of Computation,83.0,36.0,5.0,Practical
23.0,Discrete Mathematics,82.0,23.0,2.0,Practical-Visual
23.0,Computer Architecture and Organization,61.0,27.0,5.0,Visual
23.0,Computer Networks,66.0,13.0,4.0,Visual-Practical
23.0,Database Management Systems,53.0,36.0,5.0,Practice-Lectures
23.0,Artificial Intelligence and Machine Learning,69.0,17.0,2.0,Lectures
23.0,Artificial Intelligence and Machine Learning,74.0,35.0,3.0,Practical
23.0,Compiler Design,101.0,21.0,5.0,Practice-Visual
23.0,Artificial Intelligence and Machine Learning,71.0,6.0,2.0,Lectures-Practical
23.0,Discrete Mathematics,67.0,25.0,3.0,Reading-Lectures
23.0,Discrete Mathematics,66.0,18.0,1.0,Lectures-Visual
23.0,Operating Systems,61.0,19.0,5.0,Lectures-Visual
23.0,Computer Networks,86.0,61.0,5.0,Visual
23.0,Operating Systems,92.0,14.0,4.0,Practice
23.0,Discrete Mathematics,79.0,31.0,3.0,Practice-Practical
23.0,Compiler Design,79.0,26.0,1.0,Visual-Practice
24.0,Artificial Intelligence and Machine Learning,70.0,28.0,4.0,Practice-Visual
24.0,Computer Architecture and Organization,84.0,26.0,5.0,Visual-Practical
24.0,Operating Systems,81.0,44.0,4.0,Practical-Reading
24.0,Data Structures and Algorithms,72.0,31.0,5.0,Practical
24.0,Computer Networks,75.0,29.0,5.0,Practical
24.0,Operating Systems,102.0,25.0,1.0,Practical
24.0,Compiler Design,71.0,28.0,2.0,Practice-Reading
24.0,Discrete Mathematics,81.0,17.0,2.0,Practical-Practice
24.0,Discrete Mathematics,63.0,46.0,2.0,Reading-Visual
24.0,Data Structures and Algorithms,83.0,33.0,1.0,Reading
24.0,Theory of Computation,76.0,28.0,5.0,Visual
24.0,Theory of Computation,59.0,33.0,5.0,Reading-Practice
24.0,Artificial Intelligence and Machine Learning,73.0,24.0,4.0,Lectures-Reading
24.0,Compiler Design,81.0,35.0,3.0,Practical-Visual
24.0,Compiler Design,70.0,30.0,4.0,Lectures
24.0,Artificial Intelligence and Machine Learning,91.0,28.0,5.0,Practice
24.0,Data Structures and Algorithms,94.0,32.0,3.0,Practical-Lectures
24.0,Database Management Systems,94.0,38.0,5.0,Practical-Visual
24.0,Computer Architecture and Organization,73.0,35.0,5.0,Reading-Visual
24.0,Operating Systems,71.0,42.0,5.0,Lectures
25.0,Operating Systems,62.0,21.0,2.0,Practical
25.0,Database Management Systems,74.0,33.0,5.0,Lectures
25.0,Software Engineering,82.0,22.0,4.0,Practical-Lectures
25.0,Artificial Intelligence and Machine Learning,82.0,31.0,2.0,Practical
25.0,Computer Networks,81.0,32.0,5.0,Practice-Lectures
25.0,Discrete Mathematics,93.0,21.0,5.0,Practice-Practical
25.0,Computer Architecture and Organization,67.0,21.0,5.0,Visual-Reading
25.0,Computer Networks,72.0,34.0,5.0,Practice
25.0,Software Engineering,70.0,51.0,5.0,Practice
25.0,Computer Networks,73.0,21.0,5.0,Practical
25.0,Data Structures and Algorithms,76.0,21.0,1.0,Practice
25.0,Theory of Computation,69.0,47.0,5.0,Lectures-Practical
25.0,Computer Networks,78.0,39.0,5.0,Lectures-Visual
25.0,Artificial Intelligence and Machine Learning,86.0,45.0,3.0,Lectures-Visual
25.0,Artificial Intelligence and Machine Learning,69.0,14.0,2.0,Lectures
25.0,Computer Networks,86.0,38.0,4.0,Reading-Visual
25.0,Data Structures and Algorithms,72.0,14.0,3.0,Visual
25.0,Compiler Design,81.0,25.0,5.0,Visual-Practical
25.0,Data Structures and Algorithms,78.0,37.0,5.0,Visual-Practical
25.0,Operating Systems,86.0,33.0,1.0,Visual-Lectures
26.0,Data Structures and Algorithms,69.0,10.0,2.0,Lectures
26.0,Discrete Mathematics,79.0,11.0,5.0,Practical-Lectures
26.0,Data Structures and Algorithms,82.0,47.0,1.0,Reading
26.0,Database Management Systems,84.0,34.0,4.0,Lectures-Reading
26.0,Computer Networks,69.0,42.0,4.0,Reading
26.0,Database Management Systems,75.0,23.0,5.0,Practice-Practical
26.0,Artificial Intelligence and Machine Learning,85.0,24.0,4.0,Practical-Practice
26.0,Artificial Intelligence and Machine Learning,69.0,23.0,1.0,Practical-Practice
26.0,Database Management Systems,65.0,28.0,5.0,Practical-Visual
26.0,Software Engineering,62.0,32.0,5.0,Visual-Reading
26.0,Computer Networks,81.0,29.0,4.0,Visual-Reading
26.0,Computer Networks,62.0,23.0,5.0,Lectures-Practical
26.0,Artificial Intelligence and Machine Learning,60.0,6.0,1.0,Practice-Practical
26.0,Database Management Systems,71.0,45.0,5.0,Reading-Practice
26.0,Computer Architecture and Organization,62.0,33.0,5.0,Lectures
26.0,Theory of Computation,81.0,26.0,5.0,Visual
26.0,Theory of Computation,78.0,20.0,5.0,Reading
26.0,Data Structures and Algorithms,74.0,24.0,5.0,Practical-Lectures
26.0,Computer Networks,64.0,35.0,5.0,Practice-Practical
26.0,Data Structures and Algorithms,91.0,37.0,4.0,Visual-Lectures
27.0,Artificial Intelligence and Machine Learning,74.0,40.0,5.0,Visual-Practical
27.0,Compiler Design,49.0,36.0,3.0,Practical
27.0,Computer Architecture and Organization,93.0,19.0,5.0,Lectures-Practical
27.0,Software Engineering,77.0,30.0,5.0,Visual-Practice
27.0,Software Engineering,77.0,45.0,4.0,Practice-Visual
27.0,Computer Networks,73.0,34.0,4.0,Reading
27.0,Theory of Computation,89.0,31.0,4.0,Practical-Reading
27.0,Data Structures and Algorithms,72.0,31.0,3.0,Reading
27.0,Compiler Design,61.0,20.0,5.0,Reading
27.0,Data Structures and Algorithms,82.0,55.0,4.0,Lectures-Practice
27.0,Operating Systems,90.0,30.0,2.0,Practice
27.0,Operating Systems,61.0,28.0,3.0,Reading
27.0,Operating Systems,79.0,40.0,4.0,Visual
27.0,Computer Networks,90.0,26.0,4.0,Practice
27.0,Theory of Computation,77.0,30.0,5.0,Lectures-Practical
27.0,Data Structures and Algorithms,78.0,11.0,3.0,Lectures
27.0,Computer Networks,78.0,20.0,5.0,Practice
27.0,Database Management Systems,79.0,42.0,5.0,Reading-Practice
27.0,Software Engineering,95.0,27.0,4.0,Practice-Practical
27.0,Software Engineering,63.0,16.0,4.0,Practical
28.0,Computer Networks,95.0,36.0,5.0,Practice
28.0,Computer Networks,72.0,21.0,5.0,Visual-Practical
28.0,Operating Systems,75.0,18.0,5.0,Practical-Visual
28.0,Discrete Mathematics,65.0,28.0,4.0,Visual
28.0,Software Engineering,81.0,35.0,5.0,Visual-Lectures
28.0,Computer Networks,84.0,23.0,5.0,Practical
28.0,Database Management Systems,69.0,26.0,5.0,Practical
28.0,Data Structures and Algorithms,87.0,34.0,3.0,Lectures-Practical
28.0,Operating Systems,77.0,31.0,3.0,Reading-Lectures
28.0,Artificial Intelligence and Machine Learning,78.0,34.0,3.0,Practice-Visual
28.0,Compiler Design,68.0,40.0,5.0,Practical
28.0,Discrete Mathematics,87.0,30.0,4.0,Practice
28.0,Software Engineering,78.0,15.0,5.0,Lectures
28.0,Computer Architecture and Organization,71.0,26.0,4.0,Practical-Reading
28.0,Computer Architecture and Organization,65.0,47.0,4.0,Practice-Visual
28.0,Data Structures and Algorithms,74.0,25.0,3.0,Practice-Lectures
28.0,Compiler Design,93.0,30.0,4.0,Visual
28.0,Compiler Design,68.0,14.0,1.0,Reading
28.0,Discrete Mathematics,77.0,12.0,1.0,Reading
28.0,Database Management Systems,78.0,22.0,5.0,Reading
29.0,Compiler Design,71.0,20.0,3.0,Reading-Lectures
29.0,Artificial Intelligence and Machine Learning,71.0,41.0,3.0,Lectures-Practical
29.0,Theory of Computation,71.0,39.0,4.0,Lectures
29.0,Compiler Design,64.0,28.0,4.0,Visual-Reading
29.0,Data Structures and Algorithms,88.0,25.0,1.0,Visual-Reading
29.0,Artificial Intelligence and Machine Learning,75.0,44.0,5.0,Practice
29.0,Data Structures and Algorithms,72.0,36.0,3.0,Lectures
29.0,Database Management Systems,70.0,40.0,5.0,Reading-Practice
29.0,Software Engineering,80.0,28.0,5.0,Practical
29.0,Database Management Systems,79.0,18.0,4.0,Lectures
29.0,Software Engineering,78.0,30.0,5.0,Visual
29.0,Computer Networks,64.0,32.0,5.0,Lectures-Practice
29.0,Compiler Design,73.0,13.0,3.0,Visual-Practice
29.0,Computer Networks,89.0,40.0,5.0,Lectures-Visual
29.0,Artificial Intelligence and Machine Learning,77.0,38.0,1.0,Reading-Visual
29.0,Software Engineering,78.0,10.0,5.0,Reading
29.0,Software Engineering,83.0,27.0,5.0,Reading-Practical
29.0,Theory of Computation,77.0,28.0,5.0,Practice
29.0,Artificial Intelligence and Machine Learning,64.0,30.0,4.0,Practice
29.0,Discrete Mathematics,80.0,1.0,2.0,Practice
30.0,Artificial Intelligence and Machine Learning,73.0,15.0,1.0,Practice-Reading
30.0,Database Management Systems,66.0,46.0,5.0,Lectures-Visual
30.0,Software Engineering,65.0,44.0,4.0,Practice
30.0,Operating Systems,75.0,43.0,3.0,Visual
30.0,Operating Systems,65.0,47.0,5.0,Visual
30.0,Computer Architecture and Organization,60.0,18.0,5.0,Reading-Practical
30.0,Computer Networks,101.0,26.0,5.0,Practice-Visual
30.0,Discrete Mathematics,82.0,31.0,3.0,Practical
30.0,Compiler Design,70.0,21.0,4.0,Practical
30.0,Computer Networks,76.0,37.0,5.0,Practical-Reading
30.0,Discrete Mathematics,71.0,36.0,4.0,Reading-Practical
30.0,Data Structures and Algorithms,81.0,14.0,1.0,Reading-Practical
30.0,Discrete Mathematics,85.0,31.0,2.0,Practice-Practical
30.0,Software Engineering,79.0,33.0,5.0,Practice-Visual
30.0,Discrete Mathematics,75.0,20.0,3.0,Lectures-Visual
30.0,Theory of Computation,87.0,11.0,5.0,Reading-Visual
30.0,Compiler Design,79.0,30.0,1.0,Reading
30.0,Database Management Systems,97.0,44.0,5.0,Lectures
30.0,Data Structures and Algorithms,71.0,41.0,1.0,Practical
30.0,Data Structures and Algorithms,87.0,13.0,5.0,Lectures-Practical
31.0,Discrete Mathematics,70.0,45.0,3.0,Practical-Reading
,Computer Architecture and Organization,81.0,25.0,5.0,Practice-Lectures
31.0,Software Engineering,76.0,60.0,5.0,Practical-Visual
31.0,Discrete Mathematics,80.0,39.0,3.0,Reading
31.0,Artificial Intelligence and Machine Learning,67.0,21.0,5.0,Lectures
31.0,Compiler Design,58.0,32.0,4.0,Practical-Practice
31.0,Artificial Intelligence and Machine Learning,78.0,9.0,4.0,Visual-Practice
31.0,Artificial Intelligence and Machine Learning,71.0,12.0,3.0,Lectures
31.0,Discrete Mathematics,79.0,32.0,4.0,Practical
31.0,Computer Networks,64.0,25.0,4.0,Lectures
31.0,Database Management Systems,78.0,32.0,4.0,Practice-Practical
31.0,Computer Networks,93.0,37.0,5.0,Lectures
31.0,Data Structures and Algorithms,77.0,44.0,3.0,Practical-Visual
31.0,Computer Networks,77.0,24.0,5.0,Practical-Practice
31.0,Artificial Intelligence and Machine Learning,81.0,46.0,3.0,Practice
31.0,Database Management Systems,61.0,31.0,5.0,Practice-Visual
31.0,Software Engineering,67.0,19.0,5.0,Visual
31.0,Software Engineering,64.0,34.0,5.0,Visual-Reading
31.0,Theory of Computation,84.0,36.0,5.0,Visual-Practical
31.0,Discrete Mathematics,63.0,22.0,3.0,Lectures-Practice
32.0,Computer Architecture and Organization,110.0,27.0,5.0,Visual
32.0,Database Management Systems,46.0,26.0,5.0,Practical
32.0,Computer Architecture and Organization,91.0,31.0,5.0,Reading-Lectures
32.0,Theory of Computation,95.0,20.0,5.0,Visual-Practical
32.0,Discrete Mathematics,75.08080301129235,24.0,5.0,Visual
32.0,Software Engineering,87.0,46.0,4.0,Practical-Practice
32.0,Discrete Mathematics,76.0,9.0,3.0,Visual
32.0,Artificial Intelligence and Machine Learning,78.0,19.0,1.0,Lectures-Visual
32.0,Compiler Design,73.0,37.0,4.0,Practical-Lectures
32.0,Software Engineering,64.0,35.0,5.0,Visual-Practical
32.0,Operating Systems,73.0,3.0,2.0,Visual
32.0,Database Management Systems,81.0,39.0,4.0,Practical-Practice
32.0,Discrete Mathematics,77.0,26.0,2.0,Reading-Practice
32.0,Database Management Systems,83.0,27.0,4.0,Visual-Lectures
32.0,Computer Architecture and Organization,94.0,9.0,5.0,Reading-Visual
32.0,Theory of Computation,71.0,18.0,5.0,Reading
32.0,Computer Networks,84.0,12.0,5.0,Reading
32.0,Computer Architecture and Organization,81.0,28.0,5.0,Lectures-Reading
32.0,Computer Architecture and Organization,89.0,38.0,5.0,Visual-Reading
32.0,Compiler Design,68.0,30.0,2.0,Reading-Lectures
33.0,Operating Systems,68.0,22.0,3.0,Reading-Practice
33.0,Operating Systems,72.0,30.0,4.0,Lectures
33.0,Software Engineering,77.0,26.0,5.0,Visual-Practice
33.0,Compiler Design,75.0,49.0,3.0,Visual
33.0,Theory of Computation,80.0,35.0,5.0,Lectures
33.0,Discrete Mathematics,75.08080301129235,24.0,4.0,Practical-Visual
33.0,Data Structures and Algorithms,65.0,31.0,5.0,Lectures
33.0,Artificial Intelligence and Machine Learning,64.0,24.0,2.0,Reading
33.0,Artificial Intelligence and Machine Learning,74.0,43.0,4.0,Lectures
33.0,Theory of Computation,74.0,20.0,4.0,Reading-Visual
33.0,Data Structures and Algorithms,79.0,20.0,5.0,Visual-Lectures
33.0,Database Management Systems,74.0,32.0,5.0,Lectures-Reading
33.0,Data Structures and Algorithms,82.0,26.0,2.0,Visual
33.0,Software Engineering,87.0,21.0,5.0,Lectures
33.0,Discrete Mathematics,70.0,22.0,5.0,Practice
33.0,Database Management Systems,72.0,16.0,4.0,Lectures
33.0,Artificial Intelligence and Machine Learning,87.0,31.0,5.0,Practical-Visual
33.0,Data Structures and Algorithms,94.0,30.0,5.0,Practice
33.0,Theory of Computation,76.0,29.0,5.0,Practice
33.0,Computer Architecture and Organization,85.0,19.0,5.0,Reading
34.0,Compiler Design,78.0,24.0,3.0,Practical
34.0,Artificial Intelligence and Machine Learning,84.0,40.0,2.0,Practical-Practice
34.0,Operating Systems,77.0,37.0,4.0,Visual
34.0,Discrete Mathematics,72.0,15.0,5.0,Reading
34.0,Artificial Intelligence and Machine Learning,63.0,23.0,4.0,Practical-Practice
34.0,Computer Networks,75.0,31.0,4.0,Visual-Practice
34.0,Computer Networks,78.0,51.0,4.0,Lectures-Practice
34.0,Artificial Intelligence and Machine Learning,69.0,21.0,3.0,Practice
34.0,Operating Systems,84.0,49.0,3.0,Practical
34.0,Operating Systems,98.0,36.0,4.0,Lectures-Visual
34.0,Data Structures and Algorithms,74.0,26.0,2.0,Visual-Lectures
34.0,Computer Networks,91.0,18.0,5.0,Lectures-Visual
34.0,Computer Architecture and Organization,77.0,20.0,5.0,Practice-Reading
34.0,Discrete Mathematics,81.0,43.0,3.0,Lectures-Practice
34.0,Database Management Systems,87.0,40.0,5.0,Lectures
34.0,Theory of Computation,84.0,19.0,5.0,Reading-Practical
34.0,Theory of Computation,67.0,16.0,5.0,Visual
34.0,Database Management Systems,75.0,32.0,5.0,Practice-Lectures
34.0,Software Engineering,73.0,33.0,5.0,Lectures
34.0,Database Management Systems,70.0,33.0,5.0,Practice
35.0,Data Structures and Algorithms,72.0,29.0,5.0,Practical
35.0,Computer Networks,70.0,41.0,5.0,Visual
35.0,Discrete Mathematics,66.0,38.0,2.0,Lectures-Visual
35.0,Computer Architecture and Organization,93.0,30.0,5.0,Visual-Practice
35.0,Computer Architecture and Organization,82.0,33.0,5.0,Practice-Practical
35.0,Computer Architecture and Organization,62.0,40.0,5.0,Lectures
35.0,Computer Architecture and Organization,53.0,37.0,5.0,Lectures
35.0,Computer Networks,78.0,23.0,5.0,Practice
35.0,Computer Networks,67.0,22.0,5.0,Reading
35.0,Artificial Intelligence and Machine Learning,83.0,25.0,2.0,Practice-Visual
35.0,Artificial Intelligence and Machine Learning,69.0,38.0,1.0,Practical
35.0,Operating Systems,75.0,36.0,2.0,Practical
35.0,Operating Systems,88.0,32.0,3.0,Visual-Practice
35.0,Theory of Computation,72.0,35.0,5.0,Lectures-Practical
35.0,Discrete Mathematics,58.0,20.0,1.0,Reading-Practice
35.0,Database Management Systems,68.0,18.0,5.0,Reading-Practice
35.0,Database Management Systems,72.0,25.0,5.0,Lectures
35.0,Database Management Systems,71.0,49.0,5.0,Practice-Reading
35.0,Theory of Computation,59.0,40.0,5.0,Reading-Lectures
35.0,Theory of Computation,74.0,16.0,5.0,Reading-Visual
36.0,Database Management Systems,80.0,32.0,5.0,Reading
36.0,Computer Networks,64.0,41.0,5.0,Reading
36.0,Theory of Computation,66.0,24.0,5.0,Reading
36.0,Data Structures and Algorithms,79.0,35.0,2.0,Reading-Lectures
36.0,Software Engineering,67.0,24.0,5.0,Lectures
36.0,Operating Systems,76.0,44.0,5.0,Reading-Practice
36.0,Data Structures and Algorithms,74.0,35.0,4.0,Practice
36.0,Compiler Design,75.0,31.0,4.0,Practice
36.0,Computer Networks,82.0,16.0,5.0,Practice
36.0,Data Structures and Algorithms,74.0,40.0,1.0,Visual
36.0,Computer Networks,86.0,17.0,5.0,Visual-Practical
36.0,Database Management Systems,79.0,30.0,5.0,Visual-Lectures
36.0,Database Management Systems,93.0,32.0,5.0,Practical-Lectures
36.0,Computer Architecture and Organization,74.0,29.0,5.0,Practical-Reading
36.0,Computer Architecture and Organization,67.0,26.0,5.0,Visual-Practical
36.0,Discrete Mathematics,87.0,30.0,2.0,Visual
36.0,Computer Architecture and Organization,79.0,11.0,5.0,Practical-Visual
36.0,Software Engineering,78.0,32.0,5.0,Lectures-Visual
36.0,Computer Architecture and Organization,75.0,17.0,5.0,Reading
36.0,Discrete Mathematics,76.0,28.0,1.0,Reading
37.0,Computer Architecture and Organization,83.0,20.0,4.0,Practice-Lectures
37.0,Database Management Systems,75.0,50.0,4.0,Visual
37.0,Operating Systems,73.0,41.0,5.0,Practice
37.0,Theory of Computation,82.0,42.0,4.0,Visual
37.0,Artificial Intelligence and Machine Learning,72.0,50.0,4.0,Practical
37.0,Data Structures and Algorithms,75.0,19.0,2.0,Practice-Reading
37.0,Theory of Computation,69.0,26.0,5.0,Visual-Lectures
37.0,Database Management Systems,68.0,21.0,4.0,Visual-Lectures
37.0,Compiler Design,67.0,16.0,2.0,Reading-Practical
37.0,Theory of Computation,78.0,34.0,5.0,Practical
,Data Structures and Algorithms,65.0,35.0,2.0,Lectures
37.0,Artificial Intelligence and Machine Learning,76.0,30.0,3.0,Practice-Practical
37.0,Computer Networks,61.0,36.0,5.0,Practice-Reading
37.0,Data Structures and Algorithms,84.0,56.0,1.0,Reading
37.0,Software Engineering,89.0,16.0,5.0,Practice
37.0,Compiler Design,69.0,31.0,3.0,Lectures
37.0,Software Engineering,68.0,23.0,5.0,Reading
37.0,Theory of Computation,86.0,40.0,4.0,Reading-Visual
37.0,Operating Systems,90.0,38.0,4.0,Practice
37.0,Software Engineering,56.0,32.0,5.0,Reading-Lectures
38.0,Computer Architecture and Organization,70.0,34.0,5.0,Practice
38.0,Theory of Computation,91.0,37.0,5.0,Visual
38.0,Operating Systems,66.0,43.0,1.0,Lectures-Reading
38.0,Discrete Mathematics,74.0,21.0,2.0,Reading-Visual
38.0,Computer Networks,76.0,39.0,4.0,Visual-Practical
38.0,Operating Systems,80.0,43.0,5.0,Visual
38.0,Software Engineering,77.0,14.0,5.0,Practical-Visual
38.0,Artificial Intelligence and Machine Learning,78.0,28.0,1.0,Reading-Lectures
38.0,Artificial Intelligence and Machine Learning,86.0,25.0,5.0,Lectures
38.0,Computer Architecture and Organization,71.0,26.0,5.0,Lectures-Reading
38.0,Theory of Computation,74.0,28.0,4.0,Visual
38.0,Computer Networks,80.0,27.0,5.0,Practical-Lectures
38.0,Operating Systems,77.0,24.0,3.0,Practical-Visual
38.0,Data Structures and Algorithms,68.0,35.0,1.0,Practical
38.0,Compiler Design,53.0,31.0,2.0,Reading
38.0,Software Engineering,70.0,29.909250438706444,4.0,Reading
38.0,Theory of Computation,83.0,37.0,5.0,Visual
38.0,Software Engineering,70.0,31.0,5.0,Visual
38.0,Database Management Systems,60.0,25.0,5.0,Lectures
38.0,Theory of Computation,56.0,40.0,5.0,Lectures-Visual
39.0,Computer Networks,61.0,43.0,5.0,Practical
39.0,Compiler Design,73.0,17.0,4.0,Reading
39.0,Data Structures and Algorithms,74.0,29.0,3.0,Visual-Practice
39.0,Data Structures and Algorithms,76.0,27.0,1.0,Practice-Practical
39.0,Database Management Systems,76.0,23.0,4.0,Lectures
39.0,Artificial Intelligence and Machine Learning,57.0,40.0,5.0,Lectures-Visual
39.0,Computer Architecture and Organization,74.0,33.0,5.0,Lectures
39.0,Data Structures and Algorithms,78.0,22.0,2.0,Visual
39.0,Theory of Computation,77.0,41.0,5.0,Reading
39.0,Theory of Computation,80.0,40.0,5.0,Practical-Lectures
39.0,Operating Systems,85.0,34.0,3.0,Visual-Practice
39.0,Operating Systems,77.0,23.0,2.0,Practical
39.0,Artificial Intelligence and Machine Learning,71.0,18.0,4.0,Practice-Practical
39.0,Computer Architecture and Organization,80.0,24.0,4.0,Visual
39.0,Artificial Intelligence and Machine Learning,72.0,37.0,2.0,Lectures
39.0,Database Management Systems,65.0,1.0,5.0,Lectures
